CUAM China-Hong Kong Strategy A,E Fund (HK) China Equity Div,Allianz Global Artfcl Intlgc AT,Franklin Technology A Acc HKD,Da Cheng Overseas China Concept,Harvest China Equity A HKD Acc,Franklin Biotechnology Discv A,Da Cheng China Balanced A (HKD),Janus Henderson Balanced A2 HKD,Bosera Orient Sun Rise Grt CNH,ChinaAMC Select Fixed Inc Allc,Allianz Income and Growth AM HK,Franklin US Government A(acc)HK,E Fund (HK) HKD Mny Mkt B HKD A,AB SICAV I Low Volatility Eq A,Templeton Em Mkts Dyn Inc A MDi,CSOP Select US Dollar Bd A HKD,E Fund (HK) Select Asia HY Bd A,Allianz US Short Dur Hi Inc Bd,AB Global High Yield AA HKD Inc,Harvest China Income A HKD Inc,Harvest China A Research Select,E Fund (HK) Grtr Chn Leaders A
0.0733507541374492,1.7936007210455114,1.5889830508474614,4.699502937189348,3.668341708542716,0.6870533386498103,6.167571761055081,0.671140939597313,2.311854402361055,0.09009009009008817,0.17910108313512524,1.7261219792865405,0.16474464579900802,0.0011676525221726132,2.3084859427392335,1.442307692307683,0.6926406926406932,0.3683340134447322,0.4415011037527499,0.8293990047211834,0.35941823481335766,1.1237465903415391,1.282891656522137
0.09636563876650717,1.6584203774967952,0.4255319148936079,1.188843164151797,0.10060362173038015,0.4692830886399166,2.179944510503372,1.154107264086897,1.1946241911398627,0.0901713255184832,-0.011370204379430883,0.46242774566473,0.0,0.000973053236714749,2.0576492782871925,0.12033694344163401,0.0,0.29402578379949823,0.11049723756905841,0.42286007175807055,0.3775785551195409,0.9521593267011934,0.6123987186734555
0.022949465277470778,2.1670957172946386,-1.7250392054364783,0.022867596615607402,1.0162601626016223,0.9398329185922544,-0.03961965134706027,0.6835269993164705,0.7017543859649151,0.0,0.005685425411960031,1.0514018691588767,0.08244023083264457,0.003211178794533384,1.1493742788674906,0.6053268765133258,0.0,0.017235250395877914,0.33259423503327207,0.17971758664955143,0.36506849994544727,1.2017217919196077,0.8647724033070384
-1.286756377146493,-2.3314285714285687,-0.3645833333333348,-2.7573938181009607,-2.380952380952383,-1.5788322764049918,-1.5216543113538845,-1.148648648648648,-0.8449304174950383,-0.09009009009008817,-0.028419048340802305,-1.382488479262664,0.08250825082509541,0.0010704043890661728,-1.0581778265642137,-0.840336134453785,0.0,-0.0818004714290409,0.0,-0.8905852417302655,-0.02181998512274294,-2.1012520413718057,-2.2207768072848917
0.20885357548241967,1.3764018908147182,-0.979886539453333,1.4437175727498321,1.766784452296827,0.44544799592332057,0.9055118110236238,0.5434782608695656,0.600000000000005,-0.0900090009000881,-0.019889377178364476,0.0,0.0,0.0008757930792677569,0.5341220093581742,0.6038647342995256,0.0,-0.09892366748744502,-0.7700770077007733,-0.07627765064836292,-0.023797955359002972,1.5914221953298315,1.6625732098998727
1.6241406358141481,1.276635689477142,-0.6150691952844746,-3.1249999999999996,0.0,1.4773406085894352,-2.868068833652008,0.5464480874316945,-2.2960429897410792,0.0,-0.0255655187433036,-1.920903954802259,0.0,0.0007784887975499205,-2.9848828743951006,-1.1933174224343843,0.0,-0.17388877558686597,-0.547045951859964,-0.6818181818181897,-0.12577246078275564,1.1730089456742896,1.3305255097157085
0.036925917378255804,0.8233957978421395,-1.7128463476070521,1.1047282368537341,0.4563894523326565,0.4082180743923755,0.5382545174932604,-0.6109979633401212,0.0,0.0,0.07580710881162046,0.0,0.0,0.0032113694155141404,-0.16673792218897596,0.35928143712576216,0.0,0.05799654168770156,-0.3271537622682591,-0.012624668602437704,-0.11869905832080849,0.08498695549054647,0.028724626579855552
0.0,0.0,0.3538928210313462,-1.8647007805724187,0.0,0.0,-1.1402508551881307,0.0,-1.2065637065637067,0.0,0.0,-0.5617977528089967,0.0,0.0,-1.5323734949903118,-0.5952380952381037,0.0,0.0,0.0,-0.18901209677420072,0.0,0.0,0.0
-2.224930047838262,-1.6704667069936268,0.918367346938774,0.764693030369225,-0.6048387096774244,-1.8284403548782584,0.30499428135721807,-0.8080808080808028,0.14499758337359875,0.0,-0.007580136252948312,-0.1122334455667765,-0.08244023083265921,0.0010704679307239145,0.4609854091774174,0.2386634844868684,0.0,-0.7271486603192228,-0.6500541711809371,0.10090817356205638,-0.2742320516108584,-2.324324324324321,-0.8920098690453575
-0.7080121885642485,-0.8031387029771563,0.1532958610117585,-0.5648490115142255,-0.7503751875937898,-0.4052569617981926,1.1959876543209826,-0.8678237650200319,0.14520813165537821,0.09009009009008817,0.005685425411960031,-0.3355704697986506,0.08250825082509541,0.0009731621346497206,-0.2951718321737369,-0.11918951132300103,0.0,-0.02558226296434569,-0.10822510822510592,0.0,-0.04141358365544055,-1.2762929692711258,-1.2741240397226903
1.9973490561725746,-0.10604942825525165,-1.0616784630940386,-0.43261951113994324,0.6545820745216465,0.5735186668662138,-1.7809776430466042,0.4021447721179658,-0.14499758337361593,0.0901713255184832,-0.009474811214381302,0.3367003367003295,0.08257638315441608,0.0009731716051872874,-0.22718667171525603,0.2389486260454164,0.0,0.057593242392894754,0.10834236186348631,-0.10080645161290108,0.1758233074537202,0.009530223515500182,-1.6674343620451426
0.4084442404772932,1.545088491431774,0.050581689428434815,-0.06485084306096225,1.7939518195796917,0.6347420502212485,-0.7894736842105294,0.6068779501011453,0.14520813165537821,0.09025270758122551,0.025588536335712463,-0.6688963210702397,-0.08250825082508076,0.0009731810759091852,0.16012810248198367,0.7220216606498041,0.0,-0.023458409306596685,0.10845986984815387,0.0,0.08601002461666549,1.3020447831319848,1.8292682926829296
-1.0759522404322053,-0.973664688427297,-0.4030226700251982,-1.1538461538461522,-1.613716591023685,-0.3174673260332012,-1.517956312476861,-0.06738544474393388,-1.1010052656773597,0.0,0.039820240059169745,0.0,0.08257638315441608,0.003211600690971195,-1.2566055007697792,-0.12019230769230513,0.0,0.0821718993447572,0.2173913043478408,0.0,0.2279010314998759,-1.1257477408680012,-2.345181385122758
0.8192969608202217,0.2370218896686431,0.05040322580645949,-0.06406149903907994,0.8646998982705908,0.4003067688638432,0.9342301943198804,0.20256583389601188,0.0478927203065209,-0.2700270027002643,0.0,0.5605381165919362,0.0826446280991718,0.0011678684357444612,0.19594763612107013,0.12033694344163401,-0.6878761822871888,-0.025605462498667353,-3.055848261327723,0.20202020202019771,-0.22442361687822762,0.029918583259595937,0.09169264624976556
-1.8640794142748178,-2.2265642750034105,-1.5873015873015888,-0.44642857142857323,-1.9940179461615084,-2.14895176787504,-1.870187018701863,0.06756756756756613,-0.23889154323937273,0.0,-0.060641664613703794,-1.7621145374449354,0.0,0.0010705575268921382,-0.7078693546383986,-0.47904191616765446,0.6926406926406932,-0.25433919696920276,2.483801295896333,-0.38988806439441864,-0.356615111811653,-1.0412860796492636,-2.5118441047644606
-1.1543755272388136,0.41522175579485154,0.6993006993007022,-1.0725552050473144,-1.0848126232741735,0.41948355171452195,-1.4456089627755768,0.4752206381534303,-0.47551117451260777,0.0,0.10338711360253101,0.22075055187637496,0.0,0.0018491790131812845,-0.5106873687245208,-0.3579952267303238,0.0,-0.024470167673855587,0.21645021645021184,-0.10051514009297435,-0.05415251316889934,0.3933621714603818,-0.40950770052523255
