CUAM China-Hong Kong Strategy A,E Fund (HK) China Equity Div,Allianz Global Artfcl Intlgc AT,Franklin Technology A Acc HKD,Da Cheng Overseas China Concept,Harvest China Equity A HKD Acc,Franklin Biotechnology Discv A,Da Cheng China Balanced A (HKD),Janus Henderson Balanced A2 HKD,Bosera Orient Sun Rise Grt CNH,ChinaAMC Select Fixed Inc Allc,Allianz Income and Growth AM HK,Franklin US Government A(acc)HK,E Fund (HK) HKD Mny Mkt B HKD A,AB SICAV I Low Volatility Eq A,Templeton Em Mkts Dyn Inc A MDi,CSOP Select US Dollar Bd A HKD,E Fund (HK) Select Asia HY Bd A,Allianz US Short Dur Hi Inc Bd,AB Global High Yield AA HKD Inc,Harvest China Income A HKD Inc,Harvest China A Research Select,E Fund (HK) Grtr Chn Leaders A
-0.8898978433598091,4.680693298730185,-1.0830324909747335,4.534175501917449,4.139323573952551,0.945808220140923,7.755905511811033,1.9021739130434738,4.0000000000000036,0.0,0.12501894226397403,1.8433179723502322,0.3300330033003377,0.0072982756607195215,5.054295047232285,1.932367149758456,0.6926406926406932,0.49891936645842366,0.11001100110010767,0.4576659038901595,1.0600005949488864,2.7521324146546102,2.172680899300961
0.6459650256079019,4.149065990800715,-3.2291132752434777,-3.277972027972028,0.45431600201918154,1.738126443237846,-1.4149139579349808,1.7759562841530039,-0.6839276990718153,-0.0900090009000881,-0.07953716942363924,-1.8079096045197758,0.16501650165017617,0.0069090880782140575,-0.3811399940045336,-0.7159904534606264,0.0,-0.04400888764852658,-0.8752735229759308,-1.0479797979797958,0.571422912375216,2.8021880368885674,2.220733224849246
0.5861989383798867,3.2935831913685445,-5.289672544080608,-3.3583738400353425,0.8113590263691691,1.676290228727454,-2.9988465974625185,0.0,-1.8563751831949147,-0.1800180018001762,0.007580710881162046,-2.2598870056497096,0.16501650165017617,0.009147537122948829,-2.5523728088926885,-0.47904191616765446,0.0,-0.27924260812595014,-1.308615049073056,-1.477086226486539,0.07418691145050531,1.919124041426188,1.6277288395250888
0.5631202400184625,1.1025932235472329,-3.286147623862498,-5.182133564614052,-0.20283975659228778,0.7296002864688221,-4.066894716837705,-0.6788866259334667,-3.7162162162162145,-0.1800180018001762,0.0018951777202863033,-3.820224719101122,0.08250825082509541,0.005936167707456815,-5.135977098593917,-1.6666666666666734,0.0,-0.29642676862601497,-1.6357688113413342,-1.839717741935476,-0.289823534066636,0.7088834426963879,0.7564151666028401
-0.39263471432439634,1.7867944721046036,-2.040816326530623,-1.7478697837011234,1.612903225806453,0.47413774162789096,-2.2874571101791896,-0.3367003367003295,-2.7549540840985998,-0.0900090009000881,0.022740408758844935,-2.5813692480359194,-0.08244023083265921,0.005936231252206311,-3.679424825544508,-0.5966587112171922,0.0,-0.9403887366591579,-2.2751895991332702,-0.857719475277506,-0.5415589796200134,0.4794079794079823,2.125640539001717
-1.303997132102529,-0.40156935148857814,-0.9197751660705147,-3.693243536823817,-0.9004502251125549,-0.37681019882099914,-2.006172839506185,-1.735647530040052,-3.1945788964182,0.09009009009008817,0.04832611600163502,-2.908277404921698,0.0,0.006033605234845969,-4.473961627661823,-1.3110846245530536,0.0,-0.8676650855406843,-1.6233766233766271,-0.7820383451059593,-0.5590833793484195,-2.3569173300128834,-0.8244332021735015
-0.9415421180127203,-1.7613426779786026,-1.3650151668351849,-1.0166558511788857,-0.251762336354485,-1.2641178904372412,-0.9094353921940204,-1.8766756032171539,-1.0633156114064881,0.1803426510369664,0.06442871625782988,-0.673400673400679,0.08257638315441608,0.006228298273211916,-1.7585931254996032,0.11947431302271881,0.0,-0.6377918324249944,-0.975081256771396,-0.20161290322580216,-0.25879610422963756,-3.4798022796294674,-3.758636573007829
-0.5736576411197798,-1.058151512313896,0.4046535154274246,-2.16169476869866,1.0763710917478078,-1.041366755108278,-2.218045112781954,-0.6743088334457158,-0.9196515004840333,0.27075812274367655,0.01421585351984587,-1.3377926421404793,0.0,0.003990042411225446,-1.4369390249041323,0.48134777376653604,0.0,-0.718680357847378,-0.5422993492407886,-0.18901209677420072,-0.0543741534932849,-2.3060931576677746,-2.0262664165103157
-1.6434375993099462,-2.021513353115733,-0.3526448362720417,-1.4529914529914525,-0.5547150781643946,-1.355528081949838,-2.5916327286190404,-0.7412398921832846,-0.813786500718055,0.27075812274367655,0.054041754366013675,-0.7803790412486096,0.08257638315441608,0.007201771246426291,-1.1609037573336747,0.9615384615384623,0.0,-0.6370990118028818,-0.3260869565217322,0.0,0.17340295874991046,-3.4058801069110194,-4.32392817882008
1.418894177956803,-0.12083468885067199,-1.2096774193548308,-2.2635062993807287,0.9155645981688694,0.8839553677901558,-1.9805680119581506,0.27008777852801585,-0.9099616858237439,0.0,0.06162656199632932,-0.11210762331838327,0.24793388429753008,0.007299177723303304,-1.4216626365379907,0.8423586040914595,-0.6878761822871888,0.06508055051743608,-2.739726027397258,0.10101010101009886,0.22343496658361914,-1.077705562946779,-3.3742893819915705
