CUAM China-Hong Kong Strategy A,E Fund (HK) China Equity Div,Allianz Global Artfcl Intlgc AT,Franklin Technology A Acc HKD,Da Cheng Overseas China Concept,Harvest China Equity A HKD Acc,Franklin Biotechnology Discv A,Da Cheng China Balanced A (HKD),Janus Henderson Balanced A2 HKD,Bosera Orient Sun Rise Grt CNH,ChinaAMC Select Fixed Inc Allc,Allianz Income and Growth AM HK,Franklin US Government A(acc)HK,E Fund (HK) HKD Mny Mkt B HKD A,AB SICAV I Low Volatility Eq A,Templeton Em Mkts Dyn Inc A MDi,CSOP Select US Dollar Bd A HKD,E Fund (HK) Select Asia HY Bd A,Allianz US Short Dur Hi Inc Bd,AB Global High Yield AA HKD Inc,Harvest China Income A HKD Inc,Harvest China A Research Select,E Fund (HK) Grtr Chn Leaders A
54.837565612143564,48.3417613449793,52.58552108194113,41.237427613532454,40.14945652173912,39.154736816607304,19.36327954644571,29.870129870129862,15.363283416528004,5.608365019011406,4.920701085769874,15.40469973890339,-0.16420361247947104,0.3400596739801087,14.815708220764188,13.136729222520101,2.738515901060075,7.074120746935499,6.184364060676772,11.170512099043329,11.994110084282942,39.19968269357896,
56.82651520598173,45.85250427238072,52.38095238095237,36.26847290640394,36.95801789401238,40.08937395264899,12.57641921397381,30.13100436681224,12.196467991169962,5.513307984790876,4.779919176273161,13.594771241830054,-0.41017227235438014,0.34339465682991693,11.68082961255942,11.52815013404826,3.4019695613249845,6.668957617411229,6.088992974238892,10.333661833028302,11.723159180170953,37.92512651129109,
58.13075974167332,43.47311686604445,56.275976724854544,37.288135593220346,39.80309423347397,40.92200605489106,12.033747779751337,28.646288209606997,11.42540210759844,5.418250950570346,4.812648346955601,15.333333333333337,-0.41017227235438014,0.346925225066874,10.190959632584004,11.693548387096776,2.7580071174377268,6.72298850574713,5.600933488914824,9.177392277560159,11.415670943229996,36.62424601036819,
53.24611380741365,40.429867227553586,49.56997654417514,39.356277884002544,31.815137307434696,34.715770317513524,15.041020966271637,27.772925764192156,10.710321864594894,5.418250950570346,4.884811862688587,11.603650586701441,-0.4922067268252561,0.36810558936450455,7.596810390106477,11.021505376344077,2.7580071174377268,6.938140767192715,5.250875145857634,8.299735854302792,11.366071921780918,35.00189877330414,
55.24372230428361,43.782042855264905,50.11727912431588,38.53974121996303,35.03014065639652,36.876825822518086,13.658536585365846,29.25764192139739,10.065645514223194,5.513307984790876,4.914627601423208,13.168187744458928,-0.5742411812961468,0.36703125625676214,8.74755288163109,10.331125827814574,2.7580071174377268,7.025688284759823,5.250875145857634,9.272904212428731,11.390377285532788,37.89951515044468,
54.920165998452546,41.82989351912713,57.38636363636363,36.065070595457335,32.68586738111185,36.26981466404865,10.965487112276094,28.558951965065514,8.7547580206634,5.708848715509036,4.935498618537447,13.761467889908255,-0.3289473684210602,0.3661522564413729,6.717542867910303,9.234828496042207,3.4946236559139834,7.131666858656839,6.6901408450704265,9.02286902286901,11.41689222780755,35.739329335605994,
53.57851473922901,40.69867265403156,56.33012820512821,46.24480664749121,35.406698564593285,34.32213792566602,15.198237885462554,28.30850131463629,12.782369146005513,5.910390848427066,5.053167679621202,16.447368421052634,-0.16474464579902265,0.3703703703703733,11.221719457013576,12.182061579651954,3.4946236559139834,7.815067700497627,6.9005847953216355,10.475659087738883,11.855019163878856,33.26637133207596,
54.727896014855006,39.062911292445364,61.12012987012988,42.28230116315624,34.791524265208466,35.54211385270617,12.451361867704291,30.353982300884955,12.472527472527469,5.809523809523804,5.020599884561035,16.90885072655217,-0.08244023083265921,0.3724411156237718,11.641449095508575,12.6855600539811,3.4946236559139834,7.9399489914212715,6.876456876456874,10.721274811294363,11.971823186062219,35.10641138615185,
57.63242142025611,40.73926073926073,64.149377593361,46.5522720050842,37.32590529247911,37.31913899713573,15.04153913423698,31.400535236396067,14.411927112092764,5.809523809523804,5.116839651772018,19.46308724832215,-0.16474464579902265,0.3884242538512602,14.875713318502752,14.130434782608695,3.4946236559139834,8.027613412228792,6.752037252619326,10.930947721554364,12.148205668644971,36.58229328822223,
58.55456171735243,40.7953354297694,62.1174524400331,48.07505661598189,37.30103806228374,38.151232956546025,17.255252570406793,31.76574977817214,15.008337965536427,6.01145038167938,5.131091365501856,19.117647058823525,-0.16460905349793886,0.3926457327253957,15.516146367677948,13.090418353576256,2.7580071174377268,8.054147465437786,7.200929152148676,10.58725066257498,12.384288770883442,39.32596358159176,
