CUAM China-Hong Kong Strategy A,E Fund (HK) China Equity Div,Allianz Global Artfcl Intlgc AT,Franklin Technology A Acc HKD,Da Cheng Overseas China Concept,Harvest China Equity A HKD Acc,Franklin Biotechnology Discv A,Da Cheng China Balanced A (HKD),Janus Henderson Balanced A2 HKD,Bosera Orient Sun Rise Grt CNH,ChinaAMC Select Fixed Inc Allc,Allianz Income and Growth AM HK,Franklin US Government A(acc)HK,E Fund (HK) HKD Mny Mkt B HKD A,AB SICAV I Low Volatility Eq A,Templeton Em Mkts Dyn Inc A MDi,CSOP Select US Dollar Bd A HKD,E Fund (HK) Select Asia HY Bd A,Allianz US Short Dur Hi Inc Bd,AB Global High Yield AA HKD Inc,Harvest China Income A HKD Inc,Harvest China A Research Select,E Fund (HK) Grtr Chn Leaders A
1.9999065464230683,8.753009147809344,3.0628694250403026,3.483698079499782,7.953950811093666,5.598165500190706,1.822916666666674,6.837606837606844,1.2658227848101342,0.7252946509519499,0.5535792417295962,0.34052213393869873,0.3300330033003377,0.030367830345044557,0.09252639105017406,1.932367149758456,0.6926406926406932,0.18973501414973706,-0.6550218340611408,0.4576659038901595,1.1362170422633149,7.3259077533656365,2.521327014218006
3.364450552054197,6.836783822821386,1.0706638115631655,0.6137758581495704,4.902477596204532,5.911371198656042,-0.655105973025041,6.1253561253561335,-0.147347740667982,0.6346328195829581,0.48085163108681556,-0.9122006841505139,0.08244023083264457,0.03513922335501481,-0.9073482428114996,1.2165450121654457,0.0,0.14733559176211267,-1.1995637949836362,-0.07650133877343143,1.2442051742186235,6.133239097785242,2.9202004626060147
3.264938634317396,5.093885411651427,0.6423982869379068,-0.568310979768129,4.7970479704797055,5.416668600307216,-2.774566473988435,4.914529914529924,-1.3261296660117858,0.5439709882139665,0.49227780845918284,-1.3683010262257609,0.08244023083264457,0.034165837666510795,-2.9052183173588895,1.0948905109489033,0.0,-0.14626014948647167,-1.308615049073056,-0.49725870202728617,0.8633667314690191,5.132212927033138,2.29375481881264
3.2412453205705227,2.8647087144920644,4.649890590809616,-0.5910434189588659,3.7427517132314225,4.4351526570541475,-4.248861911987865,4.202279202279215,-2.3972602739726123,0.6352087114337595,0.4865647197729992,-2.0594965675057173,0.08250825082509541,0.030953664894454194,-3.8487796552312723,0.24271844660193656,0.6974716652136013,-0.1634672258966511,-1.4207650273224128,-0.5743458838544846,0.49648571855838736,3.8838184425310422,1.4167309175019263
5.785084355828224,6.535820386694582,5.263157894736847,2.859103385178408,8.154506437768237,7.359010597388451,-2.2874571101791896,5.63882940756603,-1.1302211302211322,0.9090909090909058,0.5725881747680138,-0.22988505747125948,0.0,0.030953996326401487,-2.562676478138106,2.0833333333333326,0.6974716652136013,0.09264945110588188,-1.4207650273224128,-0.36760045633160887,0.797784598158499,6.899573483401454,5.262128325508616
5.747071250240058,5.109844610063817,7.42382271468144,1.6044006417602468,5.992509363295866,7.031657740935948,-3.2012195121951215,5.519713261648756,-1.8645731108930277,0.5429864253393549,0.6779628693753519,0.11534025374855579,0.08257638315441608,0.03124638014094357,-3.8169235341570116,0.975609756097562,0.6974716652136013,0.2500835408379947,-0.21953896816684496,-0.20299416391778305,0.8843095083279151,5.466160718574384,4.008646099430142
5.557179037599836,4.594992636229756,11.677160847166588,6.71641791044775,7.1969696969696875,6.298126815491561,0.26840490797546124,5.475504322766568,1.3366336633663345,0.5429864253393549,0.6720301984633779,3.8732394366197194,0.1652892561983436,0.033875734460962724,0.16729581331502502,2.6960784313725568,0.6974716652136013,0.21621737914415934,0.2192982456140499,0.6864988558352483,0.545664555701599,4.3436154210710765,4.084885922088268
5.518215468536914,3.740795287187042,13.623354321694348,5.550373134328347,6.7099567099567015,5.865962820628245,-0.2684049079754476,6.123919308357347,1.3366336633663345,-0.17969451931717295,0.595771452538463,3.8732394366197194,0.1652892561983436,0.03066338033103087,0.33459162663006226,2.3284313725490136,-0.6878761822871888,0.15812912803079898,0.5482456140350955,0.6992117976099633,0.6651531445413693,4.255012260204833,4.054996512902255
1.747053022119945,0.11370096645820574,9.463198671831769,10.176779741997128,4.063324538258573,2.454392867952565,1.8188854489164044,3.8787023977433055,3.5999999999999943,-0.17969451931717295,0.3270366109880476,3.1286210892236332,0.24813895781637188,0.03280565230681064,3.2333767926988255,2.9411764705882377,-0.6878761822871888,-1.3393661322624162,0.0,0.4938584272508555,-0.6359159843920381,1.3880168325429183,0.10543467842423027
5.897533932326524,2.587235667573625,9.92708917554685,6.73973880597015,5.029115934356799,5.00401428531879,0.07630675314765194,4.8728813559322,2.0720276270350357,-0.17969451931717295,0.36040319513123326,3.725261932479631,0.3308519437551772,0.0328060035960042,1.1940426260378294,1.699029126213599,-0.6878761822871888,-0.6998263668318314,0.5446623093681995,0.10101010101009886,-0.30388560526342817,4.654216810672845,2.161900145419282
